customer_id,base_value,Final_Value,discount_amount,discount_percentage,Discount Exposure,Conversion,Profit / Margin,dwell_time_seconds,price_comparison_tabs,product_views,cart_added,ground_truth_persona
CUST_47744,1331.0,0.0,0.0,0.0,0,0,0.0,97,3,6,0,Persuadable
CUST_55543,1661.0,1661.0,0.0,0.0,0,1,963.31,47,2,3,0,Lost Cause
CUST_46187,2379.0,0.0,0.0,0.0,0,0,0.0,128,1,5,1,Lost Cause
CUST_17239,1936.0,0.0,0.0,0.0,0,0,0.0,88,2,2,0,Lost Cause
CUST_24489,3376.0,0.0,0.0,0.0,1,0,0.0,63,2,4,1,Lost Cause
CUST_68017,6646.0,0.0,0.0,0.0,0,0,0.0,367,0,1,1,Persuadable
CUST_71877,1723.0,0.0,0.0,0.0,0,0,0.0,130,1,4,0,Lost Cause
CUST_53125,3548.0,0.0,0.0,0.0,1,0,0.0,26,2,3,1,Lost Cause
CUST_59922,1749.0,0.0,0.0,0.0,1,0,0.0,108,1,2,1,Lost Cause
CUST_42049,1840.0,1656.0,184.0,0.1,1,1,798.56,192,2,4,1,Persuadable
CUST_47131,2455.0,0.0,0.0,0.0,0,0,0.0,157,0,3,1,Lost Cause
CUST_52944,2356.0,2120.4,235.6,0.1,1,1,1143.0,32,1,3,1,Sure Thing
CUST_83963,1789.0,0.0,0.0,0.0,0,0,0.0,440,1,3,1,Persuadable
CUST_34285,4656.0,0.0,0.0,0.0,0,0,0.0,81,3,5,1,Persuadable
CUST_47626,1175.0,0.0,0.0,0.0,1,0,0.0,30,1,4,0,Lost Cause
CUST_52808,1931.0,0.0,0.0,0.0,1,0,0.0,33,1,3,0,Lost Cause
CUST_98464,1094.0,0.0,0.0,0.0,1,0,0.0,22,0,1,0,Lost Cause
CUST_63871,2513.0,0.0,0.0,0.0,1,0,0.0,205,2,4,0,Lost Cause
CUST_29198,2412.0,2170.8,241.2,0.1,1,1,1177.18,25,0,2,1,Sure Thing
CUST_29758,4741.0,0.0,0.0,0.0,0,0,0.0,26,3,3,1,Persuadable
CUST_25254,1691.0,0.0,0.0,0.0,0,0,0.0,238,0,2,1,Persuadable
CUST_54238,4904.0,0.0,0.0,0.0,0,0,0.0,60,1,6,0,Sleeping Dog
CUST_11252,4948.0,0.0,0.0,0.0,1,0,0.0,13,2,4,0,Lost Cause
CUST_49764,1705.0,0.0,0.0,0.0,0,0,0.0,16,4,4,1,Persuadable
CUST_87709,3470.0,0.0,0.0,0.0,0,0,0.0,28,1,1,0,Lost Cause
CUST_47441,2606.0,2215.1,390.9,0.15,1,1,1126.86,38,4,4,1,Persuadable
CUST_63682,1691.0,0.0,0.0,0.0,1,0,0.0,141,0,2,1,Lost Cause
CUST_69494,1658.0,1658.0,0.0,0.0,0,1,867.81,30,1,6,1,Sure Thing
CUST_91317,1745.0,0.0,0.0,0.0,0,0,0.0,25,2,4,0,Lost Cause
CUST_75215,1878.0,0.0,0.0,0.0,1,0,0.0,183,0,2,0,Lost Cause
CUST_88587,2547.0,0.0,0.0,0.0,0,0,0.0,143,1,5,0,Lost Cause
CUST_16949,3581.0,0.0,0.0,0.0,0,0,0.0,78,3,8,1,Persuadable
CUST_65393,2648.0,0.0,0.0,0.0,1,0,0.0,105,0,3,1,Lost Cause
CUST_83553,6523.0,0.0,0.0,0.0,1,0,0.0,54,1,6,0,Sleeping Dog
CUST_16941,2350.0,0.0,0.0,0.0,0,0,0.0,89,1,4,0,Lost Cause
CUST_35934,2466.0,0.0,0.0,0.0,1,0,0.0,94,3,2,1,Persuadable
CUST_33386,6582.0,0.0,0.0,0.0,0,0,0.0,68,1,3,0,Lost Cause
CUST_71886,2412.0,1809.0,603.0,0.25,1,1,809.16,294,1,2,1,Persuadable
CUST_85745,1279.0,0.0,0.0,0.0,0,0,0.0,11,4,5,0,Persuadable
CUST_93251,6517.0,0.0,0.0,0.0,0,0,0.0,192,1,3,1,Persuadable
CUST_63413,1940.0,0.0,0.0,0.0,1,0,0.0,25,3,7,1,Persuadable
CUST_66800,1188.0,1069.2,118.8,0.1,1,1,548.12,201,0,1,1,Persuadable
CUST_52318,1705.0,0.0,0.0,0.0,0,0,0.0,124,1,3,0,Lost Cause
CUST_80173,6388.0,0.0,0.0,0.0,1,0,0.0,232,1,2,0,Lost Cause
CUST_80390,3605.0,0.0,0.0,0.0,0,0,0.0,22,3,4,1,Persuadable
CUST_62329,4798.0,0.0,0.0,0.0,1,0,0.0,108,1,5,1,Lost Cause
CUST_53088,2472.0,0.0,0.0,0.0,1,0,0.0,93,1,2,1,Lost Cause
CUST_49811,1929.0,0.0,0.0,0.0,1,0,0.0,156,2,5,1,Lost Cause
CUST_65479,3355.0,0.0,0.0,0.0,1,0,0.0,101,2,7,0,Sleeping Dog
CUST_95392,9546.0,0.0,0.0,0.0,1,0,0.0,103,1,4,1,Lost Cause
CUST_97369,1285.0,0.0,0.0,0.0,0,0,0.0,77,3,6,0,Persuadable
CUST_29963,2421.0,0.0,0.0,0.0,0,0,0.0,54,1,4,0,Lost Cause
CUST_65123,2482.0,0.0,0.0,0.0,0,0,0.0,88,3,4,0,Persuadable
CUST_83477,1208.0,0.0,0.0,0.0,1,0,0.0,25,2,8,1,Lost Cause
CUST_24388,1311.0,0.0,0.0,0.0,1,0,0.0,400,1,4,0,Lost Cause
CUST_15569,4729.0,0.0,0.0,0.0,1,0,0.0,160,2,4,1,Lost Cause
CUST_79836,3413.0,0.0,0.0,0.0,1,0,0.0,375,0,4,0,Lost Cause
CUST_46586,2462.0,2462.0,0.0,0.0,0,1,1313.19,40,2,6,0,Sleeping Dog
CUST_22015,1857.0,0.0,0.0,0.0,0,0,0.0,263,4,6,1,Persuadable
CUST_55002,2627.0,0.0,0.0,0.0,1,0,0.0,208,1,4,0,Lost Cause
CUST_16254,4929.0,4929.0,0.0,0.0,0,1,2938.62,145,1,6,0,Sleeping Dog
CUST_27144,1863.0,1583.55,279.45,0.15,1,1,803.93,127,2,2,1,Lost Cause
CUST_34214,1074.0,0.0,0.0,0.0,0,0,0.0,55,2,5,1,Lost Cause
CUST_90719,1136.0,1136.0,0.0,0.0,0,1,607.55,213,2,3,0,Lost Cause
CUST_81774,2550.0,2040.0,510.0,0.2,1,1,865.53,93,3,5,1,Persuadable
CUST_16090,1664.0,0.0,0.0,0.0,0,0,0.0,18,2,1,1,Lost Cause
CUST_21637,1760.0,1760.0,0.0,0.0,0,1,948.61,55,0,4,1,Sure Thing
CUST_32415,3477.0,0.0,0.0,0.0,1,0,0.0,338,0,4,0,Lost Cause
CUST_34071,1663.0,0.0,0.0,0.0,0,0,0.0,238,0,4,0,Lost Cause
CUST_68243,1653.0,0.0,0.0,0.0,0,0,0.0,491,3,2,1,Persuadable
CUST_51240,1868.0,0.0,0.0,0.0,0,0,0.0,128,2,5,1,Lost Cause
CUST_93807,1265.0,0.0,0.0,0.0,0,0,0.0,44,2,1,0,Lost Cause
CUST_43434,1716.0,1458.6,257.4,0.15,1,1,727.06,31,1,5,1,Sure Thing
CUST_79724,1268.0,1077.8,190.2,0.15,1,1,488.11,34,1,4,1,Sure Thing
CUST_85697,1156.0,0.0,0.0,0.0,1,0,0.0,12,2,7,1,Lost Cause
CUST_38732,1276.0,0.0,0.0,0.0,1,0,0.0,69,1,2,0,Lost Cause
CUST_21314,3616.0,0.0,0.0,0.0,0,0,0.0,35,3,5,0,Persuadable
CUST_33954,6583.0,4937.25,1645.75,0.25,1,1,2057.61,73,3,4,1,Persuadable
CUST_67108,2509.0,0.0,0.0,0.0,0,0,0.0,337,2,7,1,Persuadable
CUST_97044,6534.0,0.0,0.0,0.0,0,0,0.0,77,1,5,0,Lost Cause
CUST_97505,4812.0,0.0,0.0,0.0,0,0,0.0,262,3,4,1,Persuadable
CUST_46668,1287.0,1093.95,193.05,0.15,1,1,495.94,121,4,4,1,Persuadable
CUST_33061,1881.0,0.0,0.0,0.0,1,0,0.0,44,2,3,0,Lost Cause
CUST_89252,2567.0,0.0,0.0,0.0,1,0,0.0,62,2,1,1,Lost Cause
CUST_49749,1285.0,1285.0,0.0,0.0,0,1,673.1,20,0,3,1,Sure Thing
CUST_26907,1226.0,1226.0,0.0,0.0,0,1,648.68,58,1,6,0,Sleeping Dog
CUST_28777,1168.0,0.0,0.0,0.0,1,0,0.0,145,1,4,0,Lost Cause
CUST_61745,2428.0,0.0,0.0,0.0,1,0,0.0,18,0,7,0,Sleeping Dog
CUST_91818,1875.0,1875.0,0.0,0.0,0,1,1067.07,37,0,7,1,Sure Thing
CUST_33624,1273.0,1145.7,127.3,0.1,1,1,561.02,67,0,5,1,Sure Thing
CUST_33321,3397.0,0.0,0.0,0.0,0,0,0.0,492,0,5,0,Lost Cause
CUST_20488,6357.0,6357.0,0.0,0.0,0,1,3340.11,194,2,4,1,Persuadable
CUST_32574,3593.0,0.0,0.0,0.0,0,0,0.0,168,2,4,0,Lost Cause
CUST_15240,1836.0,1836.0,0.0,0.0,0,1,1061.96,24,0,6,1,Sure Thing
CUST_53221,4737.0,0.0,0.0,0.0,0,0,0.0,192,6,2,0,Persuadable
CUST_20478,3631.0,2904.8,726.2,0.2,1,1,1368.57,194,2,6,1,Persuadable
CUST_65645,2567.0,0.0,0.0,0.0,0,0,0.0,120,0,3,1,Lost Cause
CUST_29262,1905.0,0.0,0.0,0.0,0,0,0.0,567,3,9,1,Persuadable
CUST_62796,1264.0,1074.4,189.6,0.15,1,1,553.73,57,3,7,1,Persuadable
CUST_14432,4941.0,0.0,0.0,0.0,1,0,0.0,350,1,3,0,Lost Cause
CUST_74291,4824.0,3859.2,964.8,0.2,1,1,1913.08,305,1,4,1,Persuadable
CUST_89104,9389.0,9389.0,0.0,0.0,0,1,5311.65,11,1,3,1,Sure Thing
CUST_69399,4833.0,4108.05,724.95,0.15,1,1,2067.9,81,1,3,1,Sure Thing
CUST_89714,1120.0,0.0,0.0,0.0,0,0,0.0,463,0,3,1,Persuadable
CUST_60428,1820.0,0.0,0.0,0.0,1,0,0.0,23,2,7,0,Sleeping Dog
CUST_97731,3523.0,0.0,0.0,0.0,0,0,0.0,105,0,2,0,Lost Cause
CUST_10302,6564.0,0.0,0.0,0.0,0,0,0.0,473,3,1,1,Persuadable
CUST_92558,1780.0,0.0,0.0,0.0,1,0,0.0,107,2,6,1,Lost Cause
CUST_10055,2635.0,0.0,0.0,0.0,1,0,0.0,35,2,5,0,Lost Cause
CUST_18717,3498.0,2798.4,699.6,0.2,1,1,1299.91,114,3,4,1,Persuadable
CUST_38699,4778.0,4778.0,0.0,0.0,0,1,2593.38,37,0,6,1,Sure Thing
CUST_83686,1736.0,0.0,0.0,0.0,0,0,0.0,98,2,1,1,Lost Cause
CUST_77661,2392.0,1794.0,598.0,0.25,1,1,815.03,19,0,5,0,Lost Cause
CUST_54247,3390.0,0.0,0.0,0.0,1,0,0.0,121,0,3,0,Lost Cause
CUST_26748,2629.0,0.0,0.0,0.0,1,0,0.0,97,3,6,0,Persuadable
CUST_14621,2373.0,0.0,0.0,0.0,0,0,0.0,171,1,4,1,Lost Cause
CUST_25034,2645.0,0.0,0.0,0.0,1,0,0.0,129,2,3,1,Lost Cause
CUST_15126,1158.0,0.0,0.0,0.0,0,0,0.0,105,1,6,1,Lost Cause
CUST_15122,1938.0,0.0,0.0,0.0,0,0,0.0,150,0,2,1,Lost Cause
CUST_28030,1676.0,0.0,0.0,0.0,0,0,0.0,28,3,4,1,Persuadable
CUST_92838,1219.0,0.0,0.0,0.0,1,0,0.0,118,1,2,1,Lost Cause
CUST_94717,1830.0,0.0,0.0,0.0,1,0,0.0,32,0,5,0,Lost Cause
CUST_65658,1722.0,0.0,0.0,0.0,0,0,0.0,321,1,3,0,Lost Cause
CUST_48638,1835.0,0.0,0.0,0.0,1,0,0.0,18,1,4,0,Lost Cause
CUST_77067,1131.0,0.0,0.0,0.0,1,0,0.0,77,2,5,0,Lost Cause
CUST_98869,4930.0,0.0,0.0,0.0,0,0,0.0,152,1,2,0,Lost Cause
CUST_44674,1155.0,0.0,0.0,0.0,1,0,0.0,83,1,5,0,Lost Cause
CUST_45854,9479.0,8531.1,947.9,0.1,1,1,4629.31,21,1,2,1,Sure Thing
CUST_56271,3646.0,0.0,0.0,0.0,0,0,0.0,106,2,5,1,Lost Cause
CUST_83688,1264.0,0.0,0.0,0.0,0,0,0.0,133,2,3,0,Lost Cause
CUST_48518,6607.0,0.0,0.0,0.0,1,0,0.0,156,1,4,1,Lost Cause
CUST_20267,2427.0,2427.0,0.0,0.0,0,1,1405.07,66,1,8,1,Sure Thing
CUST_11062,2534.0,0.0,0.0,0.0,0,0,0.0,109,1,2,1,Lost Cause
CUST_60448,3350.0,0.0,0.0,0.0,0,0,0.0,81,3,3,1,Persuadable
CUST_16229,2398.0,2158.2,239.8,0.1,1,1,1144.59,143,3,7,1,Persuadable
CUST_66793,6620.0,0.0,0.0,0.0,0,0,0.0,115,1,6,1,Lost Cause
CUST_57915,1754.0,0.0,0.0,0.0,1,0,0.0,99,2,2,0,Lost Cause
CUST_14632,2541.0,0.0,0.0,0.0,1,0,0.0,44,0,3,0,Lost Cause
CUST_13596,3530.0,3000.5,529.5,0.15,1,1,1530.9,10,3,2,0,Persuadable
CUST_16168,4883.0,4394.7,488.3,0.1,1,1,2220.03,32,0,4,1,Sure Thing
CUST_17561,1267.0,0.0,0.0,0.0,0,0,0.0,24,0,4,0,Lost Cause
CUST_83794,9458.0,9458.0,0.0,0.0,0,1,5586.29,81,1,4,1,Sure Thing
CUST_92152,2602.0,0.0,0.0,0.0,1,0,0.0,123,1,4,0,Lost Cause
CUST_36734,1167.0,0.0,0.0,0.0,1,0,0.0,38,2,8,1,Lost Cause
CUST_16371,1858.0,1672.2,185.8,0.1,1,1,787.28,345,2,3,1,Persuadable
CUST_36069,1779.0,0.0,0.0,0.0,1,0,0.0,10,0,1,0,Lost Cause
CUST_89905,1732.0,1558.8,173.2,0.1,1,1,763.04,187,0,8,1,Persuadable
CUST_22910,1054.0,0.0,0.0,0.0,1,0,0.0,127,1,1,1,Lost Cause
CUST_83479,2373.0,2017.05,355.95,0.15,1,1,977.9,66,1,4,1,Sure Thing
CUST_87735,1273.0,0.0,0.0,0.0,1,0,0.0,16,2,2,0,Lost Cause
CUST_91264,4791.0,0.0,0.0,0.0,0,0,0.0,128,0,8,1,Lost Cause
CUST_33275,1794.0,0.0,0.0,0.0,1,0,0.0,68,0,5,0,Lost Cause
CUST_82274,3401.0,2890.85,510.15,0.15,1,1,1277.27,340,2,3,1,Persuadable
CUST_91449,1744.0,0.0,0.0,0.0,1,0,0.0,103,1,3,0,Lost Cause
CUST_70004,4660.0,4194.0,466.0,0.1,1,1,2040.25,346,2,4,1,Persuadable
CUST_72981,1141.0,0.0,0.0,0.0,0,0,0.0,39,0,5,0,Lost Cause
CUST_94659,3472.0,0.0,0.0,0.0,0,0,0.0,165,2,3,0,Lost Cause
CUST_64553,1768.0,0.0,0.0,0.0,0,0,0.0,125,0,3,1,Lost Cause
CUST_58447,2628.0,0.0,0.0,0.0,0,0,0.0,171,3,7,1,Persuadable
CUST_44529,6545.0,5236.0,1309.0,0.2,1,1,2117.85,38,1,5,1,Sure Thing
CUST_85703,3372.0,0.0,0.0,0.0,1,0,0.0,141,0,5,0,Lost Cause
CUST_86090,1909.0,0.0,0.0,0.0,0,0,0.0,92,5,4,1,Persuadable
CUST_27260,1859.0,0.0,0.0,0.0,0,0,0.0,172,2,5,1,Lost Cause
CUST_13812,3519.0,3519.0,0.0,0.0,0,1,1981.98,57,1,2,1,Sure Thing
CUST_38024,1939.0,1648.15,290.85,0.15,1,1,772.63,274,3,4,1,Persuadable
CUST_68656,2392.0,1913.6,478.4,0.2,1,1,835.45,20,0,2,1,Sure Thing
CUST_37285,1661.0,1494.9,166.1,0.1,1,1,808.47,207,3,4,1,Persuadable
CUST_11605,2621.0,1965.75,655.25,0.25,1,1,812.82,247,3,1,0,Persuadable
CUST_81158,1320.0,0.0,0.0,0.0,0,0,0.0,213,5,5,0,Persuadable
CUST_82303,2494.0,0.0,0.0,0.0,1,0,0.0,96,1,6,0,Sleeping Dog
CUST_37139,3635.0,3271.5,363.5,0.1,1,1,1536.09,79,1,3,1,Sure Thing
CUST_87149,1349.0,1349.0,0.0,0.0,0,1,713.24,600,3,3,1,Persuadable
CUST_66138,1306.0,1110.1,195.9,0.15,1,1,586.89,41,1,2,1,Sure Thing
CUST_86125,9440.0,0.0,0.0,0.0,1,0,0.0,104,0,3,1,Lost Cause
CUST_23918,3587.0,0.0,0.0,0.0,1,0,0.0,143,0,9,1,Lost Cause
CUST_95655,1276.0,0.0,0.0,0.0,1,0,0.0,154,1,6,1,Lost Cause
CUST_37446,4914.0,4176.9,737.1,0.15,1,1,2047.0,37,1,2,1,Sure Thing
CUST_23046,1749.0,0.0,0.0,0.0,0,0,0.0,137,7,3,1,Persuadable
CUST_34818,3506.0,0.0,0.0,0.0,0,0,0.0,214,1,3,1,Persuadable
CUST_14324,1916.0,0.0,0.0,0.0,0,0,0.0,16,4,6,1,Persuadable
CUST_86323,6606.0,0.0,0.0,0.0,0,0,0.0,300,2,4,1,Persuadable
CUST_19111,6449.0,6449.0,0.0,0.0,0,1,3632.64,13,1,4,1,Sure Thing
CUST_48110,1782.0,1425.6,356.4,0.2,1,1,710.61,62,1,3,1,Sure Thing
CUST_26389,1914.0,1914.0,0.0,0.0,0,1,1134.31,11,2,4,0,Lost Cause
CUST_51427,3542.0,2833.6,708.4,0.2,1,1,1389.95,19,1,3,1,Sure Thing
CUST_89579,2611.0,2219.35,391.65,0.15,1,1,1089.46,300,3,1,0,Persuadable
CUST_38746,6412.0,5450.2,961.8,0.15,1,1,2445.36,62,3,5,0,Persuadable
CUST_97886,4894.0,4404.6,489.4,0.1,1,1,2344.6,76,6,6,1,Persuadable
CUST_10117,2485.0,0.0,0.0,0.0,0,0,0.0,39,2,4,1,Lost Cause
CUST_94471,2357.0,0.0,0.0,0.0,1,0,0.0,119,2,6,1,Lost Cause
CUST_23234,2541.0,0.0,0.0,0.0,1,0,0.0,118,2,4,0,Lost Cause
CUST_63441,2374.0,2374.0,0.0,0.0,0,1,1364.17,65,0,2,1,Sure Thing
CUST_10846,6436.0,0.0,0.0,0.0,1,0,0.0,58,2,7,1,Lost Cause
CUST_20954,9405.0,0.0,0.0,0.0,0,0,0.0,269,3,8,1,Persuadable
CUST_89239,6378.0,0.0,0.0,0.0,0,0,0.0,68,2,6,1,Lost Cause
CUST_56514,1328.0,0.0,0.0,0.0,1,0,0.0,91,2,4,0,Lost Cause
CUST_98236,4948.0,3958.4,989.6,0.2,1,1,1852.65,49,3,7,0,Persuadable
CUST_16469,1785.0,1338.75,446.25,0.25,1,1,593.96,195,1,3,1,Persuadable
CUST_40105,6434.0,0.0,0.0,0.0,1,0,0.0,70,1,2,0,Lost Cause
CUST_52101,1707.0,0.0,0.0,0.0,1,0,0.0,96,2,4,0,Lost Cause
CUST_74323,2449.0,2081.65,367.35,0.15,1,1,917.29,45,1,4,1,Sure Thing
CUST_68067,2627.0,0.0,0.0,0.0,0,0,0.0,537,1,5,1,Persuadable
CUST_59376,2438.0,0.0,0.0,0.0,1,0,0.0,51,2,7,0,Sleeping Dog
CUST_55587,1654.0,0.0,0.0,0.0,1,0,0.0,186,1,5,0,Lost Cause
CUST_46976,6620.0,5958.0,662.0,0.1,1,1,2937.35,76,3,5,0,Persuadable
CUST_77584,4724.0,4724.0,0.0,0.0,0,1,2618.81,37,1,6,0,Sleeping Dog
CUST_88477,6566.0,5909.4,656.6,0.1,1,1,2918.71,202,3,3,1,Persuadable
CUST_52533,6481.0,0.0,0.0,0.0,1,0,0.0,58,2,6,0,Sleeping Dog
CUST_11828,6461.0,0.0,0.0,0.0,1,0,0.0,250,2,2,1,Persuadable
CUST_11917,4765.0,3573.75,1191.25,0.25,1,1,1573.62,306,0,3,1,Persuadable
CUST_30618,2635.0,0.0,0.0,0.0,1,0,0.0,245,2,7,1,Persuadable
CUST_42254,1255.0,1255.0,0.0,0.0,0,1,670.08,14,1,2,1,Sure Thing
CUST_57362,3597.0,0.0,0.0,0.0,0,0,0.0,195,5,5,0,Persuadable
CUST_30128,2514.0,0.0,0.0,0.0,0,0,0.0,73,2,5,1,Lost Cause
CUST_69383,2353.0,0.0,0.0,0.0,0,0,0.0,258,3,5,1,Persuadable
CUST_75545,9455.0,0.0,0.0,0.0,0,0,0.0,131,5,5,1,Persuadable
CUST_92180,1316.0,0.0,0.0,0.0,0,0,0.0,225,3,4,0,Persuadable
CUST_97958,3515.0,0.0,0.0,0.0,1,0,0.0,93,1,4,0,Lost Cause
CUST_19865,1203.0,0.0,0.0,0.0,0,0,0.0,101,2,3,0,Lost Cause
CUST_12219,1725.0,1466.25,258.75,0.15,1,1,730.38,28,1,5,1,Sure Thing
CUST_49809,3619.0,2895.2,723.8,0.2,1,1,1380.35,193,2,3,1,Persuadable
CUST_15287,6374.0,5736.6,637.4,0.1,1,1,2835.86,75,1,3,1,Sure Thing
CUST_44387,1755.0,0.0,0.0,0.0,0,0,0.0,93,1,4,1,Lost Cause
CUST_18512,1315.0,0.0,0.0,0.0,1,0,0.0,194,1,6,0,Sleeping Dog
CUST_11342,2371.0,0.0,0.0,0.0,0,0,0.0,119,5,8,1,Persuadable
CUST_73076,1293.0,0.0,0.0,0.0,0,0,0.0,36,0,5,1,Sure Thing
CUST_29216,3561.0,3026.85,534.15,0.15,1,1,1586.87,117,3,5,0,Persuadable
CUST_89767,4902.0,4166.7,735.3,0.15,1,1,2019.5,72,1,3,1,Sure Thing
CUST_36614,2635.0,0.0,0.0,0.0,1,0,0.0,86,2,6,1,Lost Cause
CUST_46258,3559.0,0.0,0.0,0.0,1,0,0.0,13,3,3,0,Persuadable
CUST_52078,3491.0,0.0,0.0,0.0,0,0,0.0,38,4,3,1,Persuadable
CUST_93524,3489.0,3489.0,0.0,0.0,0,1,1940.18,49,0,3,1,Sure Thing
CUST_22219,3375.0,0.0,0.0,0.0,1,0,0.0,159,1,3,0,Lost Cause
CUST_10235,9464.0,9464.0,0.0,0.0,0,1,5014.54,11,3,6,1,Persuadable
CUST_52929,2496.0,0.0,0.0,0.0,0,0,0.0,73,1,4,0,Lost Cause
CUST_77444,1264.0,1074.4,189.6,0.15,1,1,493.78,319,0,3,1,Persuadable
CUST_18567,3444.0,0.0,0.0,0.0,0,0,0.0,24,3,8,0,Persuadable
CUST_80792,4867.0,0.0,0.0,0.0,1,0,0.0,97,0,2,0,Lost Cause
CUST_75441,1101.0,0.0,0.0,0.0,0,0,0.0,195,3,7,1,Persuadable
CUST_94555,1224.0,0.0,0.0,0.0,1,0,0.0,352,2,8,0,Sleeping Dog
CUST_83698,2481.0,0.0,0.0,0.0,0,0,0.0,174,2,7,0,Sleeping Dog
CUST_15415,2356.0,2120.4,235.6,0.1,1,1,1056.76,162,3,6,0,Persuadable
CUST_46159,2604.0,0.0,0.0,0.0,0,0,0.0,220,1,4,0,Lost Cause
CUST_53925,1233.0,1048.05,184.95,0.15,1,1,536.64,80,3,4,0,Persuadable
CUST_15951,3485.0,3136.5,348.5,0.1,1,1,1647.32,206,0,4,1,Persuadable
CUST_97388,2639.0,0.0,0.0,0.0,1,0,0.0,10,2,1,1,Lost Cause
CUST_18007,4704.0,0.0,0.0,0.0,0,0,0.0,320,3,2,1,Persuadable
CUST_51832,1899.0,1899.0,0.0,0.0,0,1,1077.41,80,1,2,1,Sure Thing
CUST_68596,1854.0,0.0,0.0,0.0,0,0,0.0,106,0,4,1,Lost Cause
CUST_40523,1051.0,0.0,0.0,0.0,0,0,0.0,45,3,9,0,Persuadable
CUST_98861,6398.0,0.0,0.0,0.0,0,0,0.0,172,0,3,0,Lost Cause
CUST_96740,1300.0,975.0,325.0,0.25,1,1,406.91,19,1,4,1,Sure Thing
CUST_25524,1883.0,0.0,0.0,0.0,1,0,0.0,257,0,3,0,Lost Cause
CUST_29282,2512.0,0.0,0.0,0.0,0,0,0.0,221,1,4,1,Persuadable
CUST_33930,3593.0,0.0,0.0,0.0,0,0,0.0,39,1,6,1,Sure Thing
CUST_10077,2508.0,2257.2,250.8,0.1,1,1,1082.81,208,0,8,1,Persuadable
CUST_30611,1237.0,0.0,0.0,0.0,0,0,0.0,195,0,3,1,Persuadable
CUST_26984,2488.0,0.0,0.0,0.0,0,0,0.0,130,1,5,1,Lost Cause
CUST_24060,6428.0,0.0,0.0,0.0,0,0,0.0,66,1,4,1,Sure Thing
CUST_92985,1729.0,1729.0,0.0,0.0,0,1,998.84,48,1,3,1,Sure Thing
CUST_94056,2574.0,0.0,0.0,0.0,1,0,0.0,41,0,3,0,Lost Cause
CUST_53303,3529.0,0.0,0.0,0.0,0,0,0.0,56,2,1,1,Lost Cause
CUST_69207,6619.0,5295.2,1323.8,0.2,1,1,2172.58,290,2,5,1,Persuadable
CUST_85046,1329.0,1129.65,199.35,0.15,1,1,495.23,19,1,2,1,Sure Thing
CUST_39287,1196.0,1076.4,119.6,0.1,1,1,549.15,221,2,4,1,Persuadable
CUST_49711,2351.0,0.0,0.0,0.0,0,0,0.0,61,3,2,0,Persuadable
CUST_21954,6385.0,0.0,0.0,0.0,0,0,0.0,98,1,4,1,Lost Cause
CUST_83340,1100.0,0.0,0.0,0.0,0,0,0.0,199,1,1,1,Persuadable
CUST_82101,1066.0,1066.0,0.0,0.0,0,1,569.45,268,3,5,1,Persuadable
CUST_81520,4927.0,0.0,0.0,0.0,0,0,0.0,60,0,4,0,Lost Cause
CUST_97062,4823.0,3858.4,964.6,0.2,1,1,1654.31,84,0,2,1,Sure Thing
CUST_28574,6620.0,6620.0,0.0,0.0,0,1,3773.5,74,1,1,1,Sure Thing
CUST_19184,2645.0,2248.25,396.75,0.15,1,1,1043.07,11,3,6,0,Persuadable
CUST_29096,1793.0,0.0,0.0,0.0,0,0,0.0,52,3,4,1,Persuadable
CUST_77728,3594.0,3054.9,539.1,0.15,1,1,1615.38,83,1,6,1,Sure Thing
CUST_44016,4853.0,0.0,0.0,0.0,1,0,0.0,73,0,4,0,Lost Cause
CUST_21246,1103.0,0.0,0.0,0.0,1,0,0.0,163,5,5,1,Persuadable
CUST_55558,9492.0,0.0,0.0,0.0,0,0,0.0,68,2,5,1,Lost Cause
CUST_28381,3357.0,0.0,0.0,0.0,1,0,0.0,90,2,6,1,Lost Cause
CUST_46455,2449.0,0.0,0.0,0.0,1,0,0.0,77,1,3,0,Lost Cause
CUST_14018,9485.0,0.0,0.0,0.0,0,0,0.0,171,3,3,0,Persuadable
CUST_21302,1699.0,0.0,0.0,0.0,1,0,0.0,248,2,4,0,Lost Cause
CUST_77506,1245.0,1245.0,0.0,0.0,0,1,742.77,101,1,6,0,Sleeping Dog
CUST_51157,1943.0,0.0,0.0,0.0,0,0,0.0,196,1,3,0,Lost Cause
CUST_64917,6567.0,0.0,0.0,0.0,0,0,0.0,52,3,3,1,Persuadable
CUST_93122,6531.0,0.0,0.0,0.0,1,0,0.0,103,2,2,0,Lost Cause
CUST_34519,1193.0,0.0,0.0,0.0,1,0,0.0,60,1,4,0,Lost Cause
CUST_97487,4755.0,0.0,0.0,0.0,1,0,0.0,74,0,1,0,Lost Cause
CUST_66819,2629.0,0.0,0.0,0.0,1,0,0.0,168,2,2,0,Lost Cause
CUST_90910,6351.0,5715.9,635.1,0.1,1,1,3025.85,266,1,7,1,Persuadable
CUST_81324,1140.0,0.0,0.0,0.0,0,0,0.0,25,2,2,1,Lost Cause
CUST_15408,1911.0,1911.0,0.0,0.0,0,1,1057.69,130,2,6,0,Sleeping Dog
CUST_69379,1237.0,0.0,0.0,0.0,1,0,0.0,114,2,3,0,Lost Cause
CUST_35053,6429.0,0.0,0.0,0.0,1,0,0.0,25,2,6,1,Lost Cause
